Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1f93ddfdf8ae92fe961dff6b81bad9b95c9e20aeb117f7358461f7644fb90ffc,2017-11,Lincolnshire Police,Lincolnshire Police,-0.645154,52.909414,On or near WESTGATE,E01026323,South Kesteven 004D,Offender sent to prison
b51b86b3ab48150030b6f955b03361c1be29a76fea736632949cbba2ad91df43,2017-11,Lincolnshire Police,Lincolnshire Police,0.263749,53.341277,On or near ADMIRALTY ROAD,E01026073,East Lindsey 005B,Offender sent to prison
6e550d5c432945d46a0c335799d0a4150e01c428b1edc46b3fb52ab4d3480622,2017-11,Lincolnshire Police,Lincolnshire Police,0.234489,53.110047,On or near BEES CORNER,E01026110,East Lindsey 017B,Offender given community sentence
f66e170945595996581c31a87fdb9aac383a8b5341ef0726bb757aade0c28776,2017-11,Lincolnshire Police,Lincolnshire Police,-0.540379,53.229813,On or near Shopping Area,E01026143,Lincoln 005B,Offender fined
3db7c9a5f23b33ac795368e39f4f1d862b9282598aaf353874979ef7a92c3849,2017-11,Lincolnshire Police,Lincolnshire Police,-0.601942,53.219107,On or near TULIPWOOD AVENUE,E01026131,Lincoln 007D,Defendant found not guilty
5661c271a92f4cf32445e64871aad2953887e28dfb126543aef36e4847f04b44,2017-11,Lincolnshire Police,Lincolnshire Police,-0.782045,53.409490,On or near SALISBURY STREET,E01026381,West Lindsey 004C,Offender fined
5b1c4788a188e2972954ebe8241e1f6b54a06b0c2369005af35a17c09fa13335,2017-11,Lincolnshire Police,Lincolnshire Police,-0.640447,52.916804,On or near Petrol Station,E01026353,South Kesteven 003F,Offender sent to prison
98519126143ff7288ec462af986608c6bce7fe93daaaebe4ee516f5fc79132a2,2017-11,Lincolnshire Police,Lincolnshire Police,0.334549,53.144145,On or near BERRY WAY,E01026093,East Lindsey 014B,Offender sent to prison
02b00317a9ed1bb98a1a6710ccf379586d8b496422a62682b9783ed124a445f0,2017-11,Lincolnshire Police,Lincolnshire Police,-0.645593,52.914409,On or near UNION STREET,E01026323,South Kesteven 004D,Offender fined
44a137c3ade10aa6ea3a3f0a508649acf79ecca9ebd50ecf6d2f2dd247b34a98,2017-11,Lincolnshire Police,Lincolnshire Police,0.347688,53.197203,On or near CHERRYTREE AVENUE,E01026069,East Lindsey 010D,Offender sent to prison
e9ab0ae411a87d51aed98ccbcd97dc82bcf2f4990a506bfd539c9278398bc046,2017-11,Lincolnshire Police,Lincolnshire Police,-0.437984,52.990192,On or near GRANTHAM ROAD,E01026234,North Kesteven 011D,Offender sent to prison
64aca9f263e450b54abb5c6e9b3850f006af86f43fa31de13994fecd0ffc9b00,2017-11,Lincolnshire Police,Lincolnshire Police,-0.507907,53.233906,On or near TOWER GARDENS,E01026123,Lincoln 004B,Offender given community sentence
08ff4542cf58d4c48863722bd388a90ff08b8f4285fd8aad164fd631b0bb22a5,2017-11,Lincolnshire Police,Lincolnshire Police,0.347688,53.197203,On or near CHERRYTREE AVENUE,E01026069,East Lindsey 010D,Offender sent to prison
def983dadd3bce88c852d4a66d74de4e145060281e5436d21dee6e744f38d2fc,2017-11,Lincolnshire Police,Lincolnshire Police,0.329662,53.144744,On or near CROSS STREET,E01026092,East Lindsey 014A,Offender sent to prison
d7724e596757c1220732b6913d53f06fd006b5305fe63ddb33ae5dbbd752bf07,2017-11,Lincolnshire Police,Lincolnshire Police,-0.151299,52.786920,On or near MARKET PLACE,E01026266,South Holland 006B,Offender given community sentence
7a8746b8f70337dea11fb28d85b706b48732c149dec7f847d64ef954e962134d,2017-11,Lincolnshire Police,Lincolnshire Police,-0.409167,52.997173,On or near SOUTH GATE,E01026227,North Kesteven 010A,Offender given conditional discharge
6f23d625c20aab18c928e73169fa69f118af202a90002e1b77a3b3989188b715,2017-11,Lincolnshire Police,Lincolnshire Police,-0.410487,52.998566,On or near Further/Higher Educational Building,E01026227,North Kesteven 010A,Offender sent to prison
bd9dbfb2dd99c090e45b17747324cf49271b812f7177605a6dafe87ed4875ddb,2017-11,Lincolnshire Police,Lincolnshire Police,-0.542524,53.231943,On or near Police Station,E01026143,Lincoln 005B,Offender fined
747792eb99d73fda76b59ca04e2a4c7d435fb35be3aa7318adfa770914c0c86d,2017-11,Lincolnshire Police,Lincolnshire Police,-0.481549,52.901296,On or near MOOR LANE,E01026332,South Kesteven 007E,Investigation complete; no suspect identified
51bbd816361e409a9a8050a75f958470a7a0b94c738d5924a8eee0778f8a84bd,2017-11,Lincolnshire Police,Lincolnshire Police,-0.324376,53.210952,On or near HORNCASTLE ROAD,E01026366,West Lindsey 011A,Investigation complete; no suspect identified
932bc59350817f75954b4b03d299e255d1dbeb388a899acd34d6f0881171021e,2017-11,Lincolnshire Police,Lincolnshire Police,-0.540606,53.227982,On or near Shopping Area,E01026176,Lincoln 006B,Offender given a caution
c834c767dc05b23d8c9b96816983cc226ec5db58c58134d83ccfc52094586397,2017-11,Lincolnshire Police,Lincolnshire Police,-0.409167,52.997173,On or near SOUTH GATE,E01026227,North Kesteven 010A,Investigation complete; no suspect identified
ecccb5bb99685e2feeb2e40e86230bd09cbe394c30e55a26462adbaa4b66a420,2017-11,Lincolnshire Police,Lincolnshire Police,-0.044108,52.688701,On or near CHAPEL DROVE,E01026249,South Holland 010B,Investigation complete; no suspect identified
c1b2cac13c33bb6042c4aa9610b0ff507f00571d69e0b3dbba000319930fa4e3,2017-11,Lincolnshire Police,Lincolnshire Police,-0.551608,53.232242,On or near Parking Area,E01026146,Lincoln 005D,Unable to prosecute suspect
8fc236fa807b5353288ae2355ec28bf9824faf8a4bad49a29f78bae89b83bc53,2017-11,Lincolnshire Police,Lincolnshire Police,-0.379956,52.770834,On or near WOOD VIEW,E01026299,South Kesteven 010A,Local resolution
2ad4f49a6d53c7cfc154bc6d51311ae303518abcda5123d7334a15f1722b7cfb,2017-11,Lincolnshire Police,Lincolnshire Police,0.016156,53.368671,On or near HARVEYS LANE,E01026108,East Lindsey 003G,Investigation complete; no suspect identified
f0231d7ba63077653aae0548d54e8f5288f41f8b1338be8ba464892b4c9b5e0c,2017-11,Lincolnshire Police,Lincolnshire Police,0.003316,53.367332,On or near PRIORY ROAD,E01026081,East Lindsey 004A,Action to be taken by another organisation
660a17edd87080c810265eb23db449b60cbef37a484a62c3a8d4b6267829c344,2017-11,Lincolnshire Police,Lincolnshire Police,-0.499955,53.242786,On or near BLACKFRIARS ROAD,E01026153,Lincoln 002A,Investigation complete; no suspect identified
b78538f0499ffcde6383a1c2cafb8abc41298bd069015dac815c8ff6ac78f20a,2017-11,Lincolnshire Police,Lincolnshire Police,-0.590599,53.217904,On or near SHEARWATER ROAD,E01026158,Lincoln 009B,Investigation complete; no suspect identified
b2a0713058cfb2afbf31c8617701293e79692cc93543f372c4ea1a6f94f350ec,2017-11,Lincolnshire Police,Lincolnshire Police,0.339668,53.142848,On or near LUMLEY ROAD,E01026093,East Lindsey 014B,Local resolution
53a9811d82eb6707be9f40d9d558f9dbcc8f3592cf2d97641c246abe8c83af01,2017-11,Lincolnshire Police,Lincolnshire Police,-0.477601,52.651709,On or near ST MARY'S STREET,E01026351,South Kesteven 016C,Unable to prosecute suspect
846d2a967715ccd325056b454910b1a3e693d1bb33e871e2a963b14490dfd379,2017-11,Lincolnshire Police,Lincolnshire Police,-0.619664,53.235306,On or near THE HILL,E01026225,North Kesteven 003E,Investigation complete; no suspect identified
f89619018bf91c1fa30da7fe1ec9f3403bcfca5419d768356d3ae116345b9727,2017-11,Lincolnshire Police,Lincolnshire Police,0.236364,53.105867,On or near Supermarket,E01026112,East Lindsey 017D,Investigation complete; no suspect identified
dc83e37f53b573234afefdc466c144413f0868350da2f2d70c8599c5a55df684,2017-11,Lincolnshire Police,Lincolnshire Police,-0.759525,53.405329,On or near OAKTREE AVENUE,E01026380,West Lindsey 002A,Investigation complete; no suspect identified
a96e398054245c46ed21b8911d908c74f8a6ed06e2f2a5028a58a8c3b8595233,2017-11,Lincolnshire Police,Lincolnshire Police,-0.204463,52.853161,On or near SHEPPERSON'S AVENUE,E01026276,South Holland 001E,Unable to prosecute suspect
1b7fadc996630ecbe6e738ddb448b3d20a2292fcf3a048f2f351e63d4927a2b0,2017-11,Lincolnshire Police,Lincolnshire Police,-0.596305,53.188099,On or near NEWARK ROAD,E01032992,North Kesteven 014F,Investigation complete; no suspect identified
c2d163c84d457256233994c850b3f2a1e4f20f21d6f110c8134b063571838eb3,2017-11,Lincolnshire Police,Lincolnshire Police,0.342814,53.137743,On or near BARBARA ROAD,E01026093,East Lindsey 014B,Unable to prosecute suspect
4de6afdb752ed7c907cf5534f72820a5b3f59058cb97f05e9e2df90090165dfb,2017-11,Lincolnshire Police,Lincolnshire Police,-0.553176,53.187079,On or near SOUTHDOWN,E01026140,Lincoln 011D,Unable to prosecute suspect
ecf3636fb1d2b0ba48d7e8c5d0b45e84c9fadd10661a857a5a0d1d0b5d288549,2017-11,Lincolnshire Police,Lincolnshire Police,0.330714,53.194246,On or near FESTIVAL AVENUE,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
b6d3e7c37c7c3808c5d8c42c86ec21aa3a9354e7c78ccad2a985b9e7e268aba3,2017-11,Lincolnshire Police,Lincolnshire Police,-0.038900,52.980988,On or near Supermarket,E01026032,Boston 002D,Investigation complete; no suspect identified
8df93b04c7f689f8b7040eb74cb5057dfd26857e232400652e9e48e5afdc4afd,2017-11,Lincolnshire Police,Lincolnshire Police,-0.550708,53.231845,On or near NELSON STREET,E01026146,Lincoln 005D,Unable to prosecute suspect
222e9ed72ee0f85c3818782b89bdc1db09a9d5c0e8e2de3653a4073041a456a2,2017-11,Lincolnshire Police,Lincolnshire Police,-0.168791,52.675409,On or near Supermarket,E01026239,South Holland 011A,Investigation complete; no suspect identified
a23bf98d70a846c08faf9382b766d7626f33b43147bf1bfb43afe984895a297e,2017-11,Lincolnshire Police,Lincolnshire Police,-0.033834,52.972498,On or near BROADFIELD LANE,E01026030,Boston 002C,Investigation complete; no suspect identified
6716c67fd2797cb50a1bcd9c3943874de96f7dce798a55bf1d2ae6ab0e3e2650,2017-11,Lincolnshire Police,Lincolnshire Police,-0.028819,52.975022,On or near Parking Area,E01026006,Boston 003A,Unable to prosecute suspect
6cec2d068513f8e8fe73ea042e9835079a6ce4db01702e1654e9b39d45cda1c0,2017-11,Lincolnshire Police,Lincolnshire Police,-0.544018,53.241346,On or near MOUNT STREET,E01026151,Lincoln 003E,Investigation complete; no suspect identified
cabae285f2306b404fb1d24c6322f73c2ee5a7dce67a198d8832ee9ce41e13a3,2017-11,Lincolnshire Police,Lincolnshire Police,-0.538215,53.230011,On or near SILVER STREET,E01026122,Lincoln 004A,Investigation complete; no suspect identified
bf33f9fbc8ba6ae796c29c3421dd8b49d637e5cb43189146f27379e5c5ad2bff,2017-11,Lincolnshire Police,Lincolnshire Police,-0.297301,52.672344,On or near WELLAND WAY,E01026306,South Kesteven 014D,Unable to prosecute suspect
ef7704f8e04182711bac91268c4df180b3138bc2f4bfcc1b9bf90972dd380972,2017-11,Lincolnshire Police,Lincolnshire Police,-0.603175,53.205592,On or near LOCKING CLOSE,E01026163,Lincoln 009F,Investigation complete; no suspect identified
94b8fbaff2472b82517cf8482c093735e90a8131db42ead3d6f32e4e4d801198,2017-11,Lincolnshire Police,Lincolnshire Police,-0.467838,52.657796,On or near ST GEORGES AVENUE,E01026347,South Kesteven 015E,Investigation complete; no suspect identified
0a2c2c0a8ecfe12b084730750474602750b696324a8a6ff56e184b797c047c0e,2017-11,Lincolnshire Police,Lincolnshire Police,-0.518074,53.235399,On or near Prison,E01026125,Lincoln 003A,Action to be taken by another organisation
a88b53a856f376a57e1190f690349169cd76838d4f3ffaa2787355aa118981ee,2017-11,Lincolnshire Police,Lincolnshire Police,-0.147241,52.655428,On or near HUNDREDS ROAD,E01026239,South Holland 011A,Investigation complete; no suspect identified
b70130ecff523bce0aa6c3158a617d0c16aca0a96eac9567127c54071135e1e2,2017-11,Lincolnshire Police,Lincolnshire Police,0.018374,53.373308,On or near ABBEY PARK,E01026108,East Lindsey 003G,Investigation complete; no suspect identified
258ab838cc8ade361671da39e7eb699e5aac0e9a800b3ff793e7d63245c7cd29,2017-11,Lincolnshire Police,Lincolnshire Police,-0.515773,53.240845,On or near WRAGBY ROAD,E01026154,Lincoln 004F,Investigation complete; no suspect identified
c3a8290d709b0b9b54970384d42aaf49683b88f8f731846b1265839119b0cb25,2017-11,Lincolnshire Police,Lincolnshire Police,-0.038900,52.980988,On or near Supermarket,E01026032,Boston 002D,Investigation complete; no suspect identified
93be932e2748a52ff65359466bba041316b39b3d7391d76548906e9d9991fa78,2017-11,Lincolnshire Police,Lincolnshire Police,-0.578764,53.213898,On or near Supermarket,E01026161,Lincoln 010A,Investigation complete; no suspect identified
9aac0234f1363df9ad66d429e8e1ed686542769f5229cdabd2f6a377246d0e32,2017-11,Lincolnshire Police,Lincolnshire Police,0.188605,52.770400,On or near QUEEN STREET,E01026277,South Holland 008D,Unable to prosecute suspect
25150901a01df098cb8da048995576678036742d1d4a406bea824b1647eb6d61,2017-11,Lincolnshire Police,Lincolnshire Police,-0.517363,53.247310,On or near COLERIDGE GARDENS,E01026157,Lincoln 002C,Unable to prosecute suspect
8ef2ef055f5c04c8d8ebd1e317e1aa7da3227d07b57154b0299cbe0f2cc3e780,2017-11,Lincolnshire Police,Lincolnshire Police,-0.741396,53.030855,On or near CHURCH MEADOW,E01026333,South Kesteven 001D,Investigation complete; no suspect identified
33625698d2018b67359ae4bb994a745d2cd3e24f9142d78677a7b52bf8e0d05f,2017-11,Lincolnshire Police,Lincolnshire Police,-0.782045,53.409490,On or near SALISBURY STREET,E01026381,West Lindsey 004C,Investigation complete; no suspect identified
8441288a80672135dec59e9b19ecea34d782a1479b2d769fb56bfcaddc8d7998,2017-11,Lincolnshire Police,Lincolnshire Police,-0.544887,53.230299,On or near NEWLAND,E01026143,Lincoln 005B,Investigation complete; no suspect identified
86c57617d37666a156a0c955e1286bec9891f07c480643061bd7d0937e9503f2,2017-11,Lincolnshire Police,Lincolnshire Police,-0.026494,52.968510,On or near LONDON ROAD,E01026006,Boston 003A,Investigation complete; no suspect identified
c045028152fa0040a6eacd7c63de92205294b75828a7a80a219c81b3069f23cd,2017-11,Lincolnshire Police,Lincolnshire Police,0.325055,53.158015,On or near BEACON PARK DRIVE,E01026085,East Lindsey 012B,Investigation complete; no suspect identified
0c8879cd9a6287bf6dc56327e75db5d30cc7af097f332c6a2a470b38b7d3b209,2017-11,Lincolnshire Police,Lincolnshire Police,-0.566659,52.894352,On or near ROPSLEY ROAD,E01026332,South Kesteven 007E,Investigation complete; no suspect identified
b752da39ac08c5946c9843c0b48f52a95e619a7de7d716150adfcf9742140765,2017-11,Lincolnshire Police,Lincolnshire Police,-0.014417,52.978253,On or near VAUXHALL ROAD,E01026028,Boston 004E,Investigation complete; no suspect identified
f43504a5dbb138a0962b7768dbf36eeedc242aeca9689a4a46dc1e4ed4ea6186,2017-11,Lincolnshire Police,Lincolnshire Police,-0.643106,52.913562,On or near HIGH STREET,E01026353,South Kesteven 003F,Unable to prosecute suspect
a7d484a12b4c604a0363a00bb161e44344ac98a5c7ba0ad26d6852a94e16d272,2017-11,Lincolnshire Police,Lincolnshire Police,-0.005666,52.694561,On or near MOLE DROVE,E01026280,South Holland 010C,Investigation complete; no suspect identified
a0a8084680ffe6f2404d38d919355b6089e35ad12bfef675105d3e09bb4fcfb6,2017-11,Lincolnshire Police,Lincolnshire Police,-0.562757,53.210254,On or near SKELLINGTHORPE ROAD,E01026172,Lincoln 010C,Unable to prosecute suspect
5fec87d3ba6995e8ece13dfb7e0f74acb8187317221d88a216d07773848b33d3,2017-11,Lincolnshire Police,Lincolnshire Police,-0.029831,52.961940,On or near WESTFIELD CLOSE,E01026029,Boston 009A,Unable to prosecute suspect
5942c552a23314c41f665c9de611e28ed2760fe39655d5a4c4f340853ce40e66,2017-11,Lincolnshire Police,Lincolnshire Police,-0.538215,53.230011,On or near SILVER STREET,E01026122,Lincoln 004A,Investigation complete; no suspect identified
c9746d96c5b9acaf5c1b6efeef3c01b7b8f15168001e14c1d4608849432e7479,2017-11,Lincolnshire Police,Lincolnshire Police,-0.376426,52.765310,On or near SOUTH STREET,E01026301,South Kesteven 010C,Investigation complete; no suspect identified
8f100032f7314963118f62668f050e386a6f9cf661bcc86bd33a4dfd947474c5,2017-11,Lincolnshire Police,Lincolnshire Police,-0.155458,52.788504,On or near Supermarket,E01032995,South Holland 006F,Suspect charged
ee2dff04d474627ababc3cb01283eafeef891f631aea3e2d2b1e0a50595043ff,2017-11,Lincolnshire Police,Lincolnshire Police,-0.548697,53.243462,On or near WINGRAVE STREET,E01026147,Lincoln 003C,Investigation complete; no suspect identified
fbbf31acda62c976d4d5e80079aba91ddc034cbf5af1cd6d9e2cdb9bc42c0710,2017-11,Lincolnshire Police,Lincolnshire Police,-0.031505,52.976550,On or near SLEAFORD ROAD,E01026006,Boston 003A,Investigation complete; no suspect identified
38ba44babfc1aebd27deed0c2c73e498ff5f3c5a6c0741b01b08d74a7f575cc7,2017-11,Lincolnshire Police,Lincolnshire Police,-0.643398,52.913260,On or near MARKET PLACE,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
36d4b2c0a927970ad100710b3f8584286dc5f643ea5b3c714f3bc4f126c5d3c0,2017-11,Lincolnshire Police,Lincolnshire Police,0.014230,52.804230,On or near Shopping Area,E01026250,South Holland 003A,Unable to prosecute suspect
f5c863d10aad46e5b63a7d3a328d0c437adfe7e4d9865ee88b2391cbeb1f93b6,2017-11,Lincolnshire Police,Lincolnshire Police,-0.582580,53.189033,On or near HUTSON DRIVE,E01026214,North Kesteven 014A,Unable to prosecute suspect
ed45be8f789d2940e3784236c030eb1221a969954df5524d7d90e2b49ee30f20,2017-11,Lincolnshire Police,Lincolnshire Police,-0.544673,53.225577,On or near ST MARK'S SQUARE,E01026132,Lincoln 005A,Investigation complete; no suspect identified
2958df9a6c43a7f9f04d20fb35fc981db84ae21307d8d97f336335029b9f1372,2017-11,Lincolnshire Police,Lincolnshire Police,-0.783282,53.415723,On or near CROSS STREET,E01026408,West Lindsey 002F,Investigation complete; no suspect identified
ca74e4dbace4ba11010f216b608d9a68022dc03a534d4a4366cca4b14856a410,2017-11,Lincolnshire Police,Lincolnshire Police,-0.580325,53.213350,On or near CARRINGTON DRIVE,E01026161,Lincoln 010A,Investigation complete; no suspect identified
3570040505f01ae72eeaae65f8d2e0f568805b1f53401cb4c571fd9ab25b5357,2017-11,Lincolnshire Police,Lincolnshire Police,-0.030457,52.975355,On or near QUEEN STREET,E01026006,Boston 003A,Investigation complete; no suspect identified
4324e4a6ffbde268c042577d01c49eab093388e00d5675d17d2178ccd5d8eba5,2017-11,Lincolnshire Police,Lincolnshire Police,-0.191901,53.103884,On or near GRANARY ROW,E01026054,East Lindsey 016D,Investigation complete; no suspect identified
c9b6a3a467875a1d9cb083b5efeb14ab60df37f8864fca0ced56770b23967172,2017-11,Lincolnshire Police,Lincolnshire Police,-0.471718,52.652541,On or near ADELAIDE STREET,E01026350,South Kesteven 016B,Unable to prosecute suspect
a9e19bed4fb5716663756250607777eb6f5c02759b6db3c660dae93819ff1e08,2017-11,Lincolnshire Police,Lincolnshire Police,-0.550750,53.203959,On or near VICTORIA STREET,E01026175,Lincoln 010E,Investigation complete; no suspect identified
72bcf9a0be05d05552b034a408bb77023f1949384473b68807f5e500d330c880,2017-11,Lincolnshire Police,Lincolnshire Police,-0.546366,53.214514,On or near A15,E01026174,Lincoln 008D,Investigation complete; no suspect identified
2f3a8f472dcd2269707e795a7d182441da97c0f92206b5a50342687807641fc7,2017-11,Lincolnshire Police,Lincolnshire Police,-0.551439,53.202646,On or near BEECH STREET,E01026175,Lincoln 010E,Unable to prosecute suspect
818c9ef9ba987b44305f028c12e46511cf6b4e411aabc2ffdeb7466687995c6f,2017-11,Lincolnshire Police,Lincolnshire Police,0.342846,53.167727,On or near WINTHORPE WAY,E01026115,East Lindsey 012C,Investigation complete; no suspect identified
134d6f2f45cd14c13611e632d800fb933d405cb5e4354d098c88985d1e8d85d6,2017-11,Lincolnshire Police,Lincolnshire Police,-0.022855,52.978430,On or near Shopping Area,E01026025,Boston 003C,Unable to prosecute suspect
67bbfbfaf83689538515e32861c911c3eb818cd5fe8c90ae85f56e3b6c98c2b7,2017-11,Lincolnshire Police,Lincolnshire Police,0.335620,53.143485,On or near LUMLEY SQUARE,E01026093,East Lindsey 014B,Unable to prosecute suspect
6ee74392d0922161bc16a4709676f09f1c7c8ff3d3b39887751cce994d85d4b3,2017-11,Lincolnshire Police,Lincolnshire Police,-0.586274,53.190947,On or near ELM CLOSE,E01026214,North Kesteven 014A,Investigation complete; no suspect identified
a96e398054245c46ed21b8911d908c74f8a6ed06e2f2a5028a58a8c3b8595233,2017-11,Lincolnshire Police,Lincolnshire Police,-0.204463,52.853161,On or near SHEPPERSON'S AVENUE,E01026276,South Holland 001E,Unable to prosecute suspect
22ae084a84c5fa9b477cace19eac16fade80c779f880a226950c6154c13c2e9d,2017-11,Lincolnshire Police,Lincolnshire Police,-0.610001,53.219066,On or near PRESTWICK CLOSE,E01026127,Lincoln 007A,Unable to prosecute suspect
79e1dea173027dcef88f69b030052b244d44c344b5ee88158f8cec26322d758f,2017-11,Lincolnshire Police,Lincolnshire Police,-0.130248,52.795059,On or near CORONATION CLOSE,E01026270,South Holland 007C,Unable to prosecute suspect
18ebace02d3656de579e643e2ad264899fada7fb6bb52f6f4823542cbb55a891,2017-11,Lincolnshire Police,Lincolnshire Police,-0.547980,53.225240,On or near Shopping Area,E01026132,Lincoln 005A,Investigation complete; no suspect identified
e76c9af1402ee49590f28e3cd673136e404f0d8d325acb1637eefa0141500ffd,2017-11,Lincolnshire Police,Lincolnshire Police,-0.553978,53.185471,On or near SHERWOOD DRIVE,E01026237,North Kesteven 004E,Unable to prosecute suspect
0c429ed4b93f37fc4f08572c2fdd0a49f811fdc0d014524745ce35a707a99930,2017-11,Lincolnshire Police,Lincolnshire Police,-0.541689,53.230512,On or near PARK STREET,E01026143,Lincoln 005B,Unable to prosecute suspect
fa688b4a2ce93c5dd13be944f66d04fabdb6cf506f8a23506560c1176eb900fa,2017-11,Lincolnshire Police,Lincolnshire Police,-0.619664,53.235306,On or near THE HILL,E01026225,North Kesteven 003E,Investigation complete; no suspect identified
10b5d7da3e9fbfe5b321934abe7464c93917356286554f8e2914e2f9bf9122d8,2017-11,Lincolnshire Police,Lincolnshire Police,-0.544673,53.225577,On or near ST MARK'S SQUARE,E01026132,Lincoln 005A,Investigation complete; no suspect identified
e422ecf9f0c77b6fa801b6cc4106ac2d773b1f86ff4273791f5ecba2569605f4,2017-11,Lincolnshire Police,Lincolnshire Police,-0.777411,53.399527,On or near Shopping Area,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
e3568b8450b243751d2a375cfc073f9f78a96b69d053e2a4376cfd4ccc0731cc,2017-11,Lincolnshire Police,Lincolnshire Police,0.264325,53.341662,On or near Parking Area,E01026073,East Lindsey 005B,Unable to prosecute suspect
98adb52845068fd3eb34a68a9c80f78ac7cdf8c0afadf4a26f5945a895946d23,2017-11,Lincolnshire Police,Lincolnshire Police,0.154920,53.432819,On or near OWE'S LANE,E01026099,East Lindsey 005D,Investigation complete; no suspect identified
b2a0713058cfb2afbf31c8617701293e79692cc93543f372c4ea1a6f94f350ec,2017-11,Lincolnshire Police,Lincolnshire Police,0.339668,53.142848,On or near LUMLEY ROAD,E01026093,East Lindsey 014B,Local resolution
076113fc21160f325fe9726736c16fe24b9c63737dd6d559f11247eaf6cca7c7,2017-11,Lincolnshire Police,Lincolnshire Police,-0.636430,52.910187,On or near STONEMASONS COURT,E01026343,South Kesteven 006D,Investigation complete; no suspect identified
b6c07c43e80a4829415cd06706c9ea14ce9c7f37e684b94f36ba9d7aa616e9a9,2017-11,Lincolnshire Police,Lincolnshire Police,-0.517946,53.229994,On or near WALMER STREET,E01026124,Lincoln 004C,Offender given a caution
19996861995ba4b9110c5825df06b9cf5d20211537268666f8d86d8f43279d27,2017-11,Lincolnshire Police,Lincolnshire Police,0.344282,53.144376,On or near PRINCE ALFRED AVENUE,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
ec4136ad9d10c3fc111a0d0cc04bf25a4a082c5eabc1741604865c7f60eca678,2017-11,Lincolnshire Police,Lincolnshire Police,0.237779,53.157547,On or near WAINFLEET ROAD,E01026047,East Lindsey 013B,Investigation complete; no suspect identified
54c22085b46c42ae2651474fd6a0eb316d6a3350cf9ce8bfbad9fbc7df9c52ba,2017-11,Lincolnshire Police,Lincolnshire Police,0.283045,53.313569,On or near YORK ROAD,E01026103,East Lindsey 006A,Investigation complete; no suspect identified
b8cd40ad7d4b35e068fc7d7c99c0b6c0ec8e7c39431e6f35eae0e081964dd159,2017-11,Lincolnshire Police,Lincolnshire Police,-0.086464,52.881482,On or near MARSH ROAD,E01026017,Boston 007A,Investigation complete; no suspect identified
2eef31cb376a6478a6de6982f70005a25358e536b137fa432e920d71da051d21,2017-11,Lincolnshire Police,Lincolnshire Police,-0.051169,52.933449,On or near MIDDLEGATE ROAD (WEST),E01026018,Boston 007B,Investigation complete; no suspect identified
7c55116fc44d58d629e15b3cd9e51328f98a2104e06c4fac7f668660da825e9c,2017-11,Lincolnshire Police,Lincolnshire Police,-0.550833,53.198396,On or near PARKER AVENUE,E01026142,Lincoln 011F,Investigation complete; no suspect identified
16ab780899316a2512e3c15716c150867fb808747df8ad17e6153e8cf618909e,2017-11,Lincolnshire Police,Lincolnshire Police,-0.777163,53.399794,On or near LORD STREET,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
52e2a16c80faa18ebdc519554f7dbb5a00968347390a40456209b60cfc45d012,2017-11,Lincolnshire Police,Lincolnshire Police,-0.483065,53.251293,On or near WRAGBY ROAD EAST,E01026394,West Lindsey 010B,Investigation complete; no suspect identified
b745b23943bd0e4bcd37b472a81fa09c7d3e8243775863841cb39acc3e5c351f,2017-11,Lincolnshire Police,Lincolnshire Police,-0.013113,52.973232,On or near WHEELER CLOSE,E01026026,Boston 004C,Investigation complete; no suspect identified
b49360492abdf2dd01e79a8d5ad8f84252c75aca77b856e77c4b0d49c75d96af,2017-11,Lincolnshire Police,Lincolnshire Police,-0.150025,53.212517,On or near HARPER GARTH,E01026066,East Lindsey 011C,Investigation complete; no suspect identified
40881c707e5042e516a2364cf5b9d492c81ec94984fb4ef5a99801709dbb9cb3,2017-11,Lincolnshire Police,Lincolnshire Police,0.335620,53.143485,On or near LUMLEY SQUARE,E01026093,East Lindsey 014B,Unable to prosecute suspect
66aa99a1c4a27d21af2586a3be77fc2f5d14d0ef6860a362f255874b9c316411,2017-11,Lincolnshire Police,Lincolnshire Police,0.346530,53.144476,On or near SCARBROUGH ESPLANADE,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
f557e6bb695bac98f9de8851924b5615da49c12ae1e49de9b4103af6b8c15b89,2017-11,Lincolnshire Police,Lincolnshire Police,0.324708,53.147170,On or near SWABY CRESCENT,E01026094,East Lindsey 015B,Investigation complete; no suspect identified
5866e5eb750da8ae4b2740133f1957a35f4a67beb909ba83576e136d77ec8b09,2017-11,Lincolnshire Police,Lincolnshire Police,0.334429,53.151025,On or near THOMPSON CLOSE,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
b394904a37921437bacc6d065786a2d93e3610afe249e93ce6299f3399c02f4e,2017-11,Lincolnshire Police,Lincolnshire Police,-0.515773,53.240845,On or near WRAGBY ROAD,E01026154,Lincoln 004F,Investigation complete; no suspect identified
